Ausgabe,Datum,Locales?,Neues aus Köln?,Wochentag
1891_5_28_314390.txt,1891-05-28,1,0,3
1891_10_18_314552.txt,1891-10-18,3,0,6
1891_7_31_314461.txt,1891-07-31,0,0,4
1891_4_24_314352.txt,1891-04-24,0,0,4
1891_8_16_314479.txt,1891-08-16,1,0,6
1891_10_29_314565.txt,1891-10-29,0,0,3
1891_9_5_314502.txt,1891-09-05,1,0,5
1891_11_25_314595.txt,1891-11-25,1,0,2
1891_10_17_314551.txt,1891-10-17,1,0,5
1891_7_17_314446.txt,1891-07-17,1,0,4
1891_9_19_314518.txt,1891-09-19,0,0,5
1891_6_6_314400.txt,1891-06-06,1,0,5
1891_1_18_313971.txt,1891-01-18,1,0,6
1891_6_26_314423.txt,1891-06-26,1,0,4
1891_4_5_314055.txt,1891-04-05,0,0,6
1891_3_8_314024.txt,1891-03-08,1,0,6
1891_3_29_314048.txt,1891-03-29,2,0,6
1891_1_17_313970.txt,1891-01-17,1,0,5
1891_6_3_314397.txt,1891-06-03,1,0,2
1891_9_9_314507.txt,1891-09-09,0,0,2
1891_1_12_313965.txt,1891-01-12,0,0,0
1891_3_26_314045.txt,1891-03-26,1,0,3
1891_6_1_314395.txt,1891-06-01,0,0,0
1891_4_19_314346.txt,1891-04-19,1,0,6
1891_7_11_314439.txt,1891-07-11,2,0,5
1891_5_8_314368.txt,1891-05-08,1,0,4
1891_1_27_313982.txt,1891-01-27,1,0,1
1891_3_25_314044.txt,1891-03-25,1,0,2
1891_6_11_314406.txt,1891-06-11,2,0,3
1891_1_14_313967.txt,1891-01-14,1,0,2
1891_1_13_313966.txt,1891-01-13,1,0,1
1891_3_18_314036.txt,1891-03-18,0,0,2
1891_5_26_314388.txt,1891-05-26,0,0,1
1891_10_31_314567.txt,1891-10-31,1,0,5
1891_7_21_314451.txt,1891-07-21,1,0,1
1891_10_22_314557.txt,1891-10-22,2,0,3
1891_7_15_314444.txt,1891-07-15,1,0,2
1891_12_19_314622.txt,1891-12-19,2,0,5
1891_7_23_314453.txt,1891-07-23,0,0,3
1891_7_14_314443.txt,1891-07-14,1,0,1
1891_11_24_314594.txt,1891-11-24,2,0,1
1891_11_29_314599.txt,1891-11-29,2,0,6
1891_4_1_314051.txt,1891-04-01,0,0,2
1891_10_1_314532.txt,1891-10-01,1,0,3
1891_3_15_314032.txt,1891-03-15,1,0,6
1891_4_12_314062.txt,1891-04-12,1,0,6
1891_12_11_314613.txt,1891-12-11,1,0,4
1891_7_22_314452.txt,1891-07-22,1,0,2
1891_8_17_314481.txt,1891-08-17,1,0,0
1891_4_8_314058.txt,1891-04-08,1,0,2
1891_8_13_314476.txt,1891-08-13,1,0,3
1891_10_6_314539.txt,1891-10-06,1,0,1
1891_8_28_314493.txt,1891-08-28,1,0,4
1891_8_19_314483.txt,1891-08-19,1,0,2
1891_7_26_314456.txt,1891-07-26,2,0,6
1891_3_9_314026.txt,1891-03-09,1,0,0
1891_2_3_313989.txt,1891-02-03,0,0,1
1891_7_25_314455.txt,1891-07-25,2,0,5
1891_10_7_314540.txt,1891-10-07,2,0,2
1891_3_14_314031.txt,1891-03-14,1,0,5
1891_9_4_314501.txt,1891-09-04,0,0,4
1891_5_31_314393.txt,1891-05-31,1,0,6
1891_9_1_314498.txt,1891-09-01,1,0,1
1891_5_4_314364.txt,1891-05-04,1,0,0
1891_6_25_314422.txt,1891-06-25,0,0,3
1891_5_20_314381.txt,1891-05-20,2,0,2
1891_7_8_314436.txt,1891-07-08,0,0,2
1891_2_24_314011.txt,1891-02-24,0,0,1
1891_3_4_314020.txt,1891-03-04,0,0,2
1891_2_23_314010.txt,1891-02-23,1,0,0
1891_6_12_314407.txt,1891-06-12,1,0,4
1891_6_2_314396.txt,1891-06-02,1,0,1
1891_2_15_314000.txt,1891-02-15,0,0,6
1891_10_30_314566.txt,1891-10-30,1,0,4
1891_1_30_313985.txt,1891-01-30,0,0,4
1891_10_21_314556.txt,1891-10-21,2,0,2
1891_3_2_314018.txt,1891-03-02,0,0,0
1891_6_19_314415.txt,1891-06-19,0,0,4
1891_6_15_314411.txt,1891-06-15,1,0,0
1891_1_4_313955.txt,1891-01-04,1,0,6
1891_1_11_313963.txt,1891-01-11,0,0,6
1891_6_8_314403.txt,1891-06-08,0,0,0
1891_3_21_314039.txt,1891-03-21,0,0,5
1891_2_11_313996.txt,1891-02-11,1,0,2
1891_7_4_314431.txt,1891-07-04,2,0,5
1891_4_27_314356.txt,1891-04-27,1,0,0
1891_11_26_314596.txt,1891-11-26,1,0,3
1891_12_6_314607.txt,1891-12-06,2,0,6
1891_1_24_313978.txt,1891-01-24,2,0,5
1891_12_15_314618.txt,1891-12-15,1,0,1
1891_11_8_314575.txt,1891-11-08,2,0,6
1891_3_16_314034.txt,1891-03-16,0,0,0
1891_9_20_314519.txt,1891-09-20,1,0,6
1891_2_28_314015.txt,1891-02-28,1,0,5
1891_3_3_314019.txt,1891-03-03,1,0,1
1891_2_5_313991.txt,1891-02-05,2,0,3
1891_10_3_314534.txt,1891-10-03,0,0,5
1891_5_16_314377.txt,1891-05-16,1,0,5
1891_4_20_314348.txt,1891-04-20,0,0,0
1891_5_9_314369.txt,1891-05-09,2,0,5
1891_8_25_314490.txt,1891-08-25,1,0,1
1891_5_2_314361.txt,1891-05-02,0,0,5
1891_7_12_314440.txt,1891-07-12,1,0,6
1891_4_11_314061.txt,1891-04-11,2,0,5
1891_1_21_313975.txt,1891-01-21,1,0,2
1891_8_9_314471.txt,1891-08-09,0,0,6
1891_8_29_314494.txt,1891-08-29,1,0,5
1891_3_10_314027.txt,1891-03-10,1,0,1
1891_7_24_314454.txt,1891-07-24,1,0,4
1891_5_21_314382.txt,1891-05-21,1,0,3
1891_3_28_314047.txt,1891-03-28,2,0,5
1891_3_31_314050.txt,1891-03-31,2,0,1
1891_9_23_314523.txt,1891-09-23,0,0,2
1891_8_4_314466.txt,1891-08-04,0,0,1
1891_3_22_314040.txt,1891-03-22,0,0,6
1891_5_27_314389.txt,1891-05-27,1,0,2
1891_3_11_314028.txt,1891-03-11,0,0,2
1891_6_22_314419.txt,1891-06-22,1,0,0
1891_8_12_314475.txt,1891-08-12,0,0,2
1891_6_5_314399.txt,1891-06-05,1,0,4
1891_7_16_314445.txt,1891-07-16,1,0,3
1891_10_10_314543.txt,1891-10-10,1,0,5
1891_11_18_314587.txt,1891-11-18,1,0,2
1891_2_4_313990.txt,1891-02-04,2,0,2
1891_3_27_314046.txt,1891-03-27,1,0,4
1891_8_26_314491.txt,1891-08-26,1,0,2
1891_4_18_314345.txt,1891-04-18,0,0,5
1891_5_19_314380.txt,1891-05-19,1,0,1
1891_5_1_314360.txt,1891-05-01,0,0,4
1891_3_23_314042.txt,1891-03-23,0,0,0
1891_6_20_314416.txt,1891-06-20,1,0,5
1891_10_14_314548.txt,1891-10-14,1,0,2
1891_1_8_313960.txt,1891-01-08,0,0,3
1891_4_21_314349.txt,1891-04-21,1,0,1
1891_6_16_314412.txt,1891-06-16,1,0,1
1891_10_16_314550.txt,1891-10-16,1,0,4
1891_4_13_314064.txt,1891-04-13,0,0,0
1891_9_3_314500.txt,1891-09-03,1,0,3
1891_6_10_314405.txt,1891-06-10,0,0,2
1891_1_19_313973.txt,1891-01-19,0,0,0
1891_11_6_314573.txt,1891-11-06,0,0,4
1891_7_18_314447.txt,1891-07-18,1,0,5
1891_7_7_314435.txt,1891-07-07,0,0,1
1891_2_14_313999.txt,1891-02-14,1,0,5
1891_6_18_314414.txt,1891-06-18,1,0,3
1891_9_15_314514.txt,1891-09-15,1,0,1
1891_9_11_314509.txt,1891-09-11,0,0,4
1891_11_12_314580.txt,1891-11-12,1,0,3
1891_1_6_313958.txt,1891-01-06,0,0,1
1891_3_24_314043.txt,1891-03-24,0,0,1
1891_11_28_314598.txt,1891-11-28,0,0,5
1891_6_14_314409.txt,1891-06-14,1,0,6
1891_11_9_314577.txt,1891-11-09,1,0,0
1891_5_17_314378.txt,1891-05-17,3,0,6
1891_9_28_314529.txt,1891-09-28,0,0,0
1891_12_28_314631.txt,1891-12-28,0,0,0
1891_3_17_314035.txt,1891-03-17,1,0,1
1891_1_10_313962.txt,1891-01-10,0,0,5
1891_1_29_313984.txt,1891-01-29,0,0,3
1891_10_26_314562.txt,1891-10-26,0,0,0
1891_5_30_314392.txt,1891-05-30,0,0,5
1891_8_18_314482.txt,1891-08-18,1,0,1
1891_9_12_314510.txt,1891-09-12,0,0,5
1891_10_19_314554.txt,1891-10-19,0,0,0
1891_8_10_314473.txt,1891-08-10,0,0,0
1891_7_9_314437.txt,1891-07-09,0,0,3
1891_10_13_314547.txt,1891-10-13,1,0,1
1891_1_9_313961.txt,1891-01-09,0,0,4
1891_7_27_314457.txt,1891-07-27,0,0,0
1891_1_16_313969.txt,1891-01-16,0,0,4
1891_9_27_314527.txt,1891-09-27,1,0,6
1891_9_6_314503.txt,1891-09-06,1,0,6
1891_8_5_314467.txt,1891-08-05,0,0,2
1891_11_1_314568.txt,1891-11-01,1,0,6
1891_12_18_314621.txt,1891-12-18,1,0,4
1891_12_22_314627.txt,1891-12-22,1,0,1
1891_12_9_314611.txt,1891-12-09,1,0,2
1891_5_15_314376.txt,1891-05-15,1,0,4
1891_4_14_314065.txt,1891-04-14,1,0,1
1891_4_9_314059.txt,1891-04-09,1,0,3
1891_6_7_314401.txt,1891-06-07,2,0,6
1891_4_22_314350.txt,1891-04-22,1,0,2
1891_2_27_314014.txt,1891-02-27,1,0,4
1891_5_6_314366.txt,1891-05-06,1,0,2
1891_11_21_314590.txt,1891-11-21,1,0,5
1891_3_13_314030.txt,1891-03-13,1,0,4
1891_5_14_314375.txt,1891-05-14,1,0,3
1891_4_7_314057.txt,1891-04-07,1,0,1
1891_8_2_314463.txt,1891-08-02,1,0,6
1891_1_26_313981.txt,1891-01-26,1,0,0
1891_11_2_314570.txt,1891-11-02,1,0,0
1891_4_29_314358.txt,1891-04-29,1,0,2
1891_10_20_314555.txt,1891-10-20,0,0,1
1891_8_15_314478.txt,1891-08-15,0,0,5
1891_10_8_314541.txt,1891-10-08,0,0,3
1891_6_17_314413.txt,1891-06-17,1,0,2
1891_7_2_314429.txt,1891-07-02,2,0,3
1891_4_25_314353.txt,1891-04-25,1,0,5
1891_10_2_314533.txt,1891-10-02,1,0,4
1891_4_17_314068.txt,1891-04-17,1,0,4
1891_12_31_314634.txt,1891-12-31,1,0,3
1891_4_4_314054.txt,1891-04-04,1,0,5
1908_1_27_397814.txt,1908-01-27,0,0,0
1908_10_4_398234.txt,1908-10-04,0,1,6
1908_5_9_397929.txt,1908-05-09,0,0,5
1908_3_8_397858.txt,1908-03-08,0,0,6
1908_5_10_397931.txt,1908-05-10,0,0,6
1908_1_20_397805.txt,1908-01-20,0,0,0
1908_4_28_397917.txt,1908-04-28,0,0,1
1908_1_12_397795.txt,1908-01-12,0,0,6
1908_3_16_397868.txt,1908-03-16,0,0,0
1908_3_21_397873.txt,1908-03-21,0,0,5
1908_3_12_397863.txt,1908-03-12,0,0,3
1908_3_29_397882.txt,1908-03-29,0,0,6
1908_8_12_398095.txt,1908-08-12,0,1,2
1908_2_24_397846.txt,1908-02-24,0,0,0
1908_6_2_397959.txt,1908-06-02,0,0,1
1908_6_18_398033.txt,1908-06-18,0,0,3
1908_7_29_398079.txt,1908-07-29,0,0,2
1908_6_1_397958.txt,1908-06-01,0,0,0
1908_4_6_397893.txt,1908-04-06,0,0,0
1908_2_23_397845.txt,1908-02-23,0,0,6
1908_1_3_397786.txt,1908-01-03,1,0,4
1908_6_13_397970.txt,1908-06-13,0,0,5
1908_9_17_398214.txt,1908-09-17,0,0,3
1908_1_11_397794.txt,1908-01-11,0,0,5
1908_9_13_398210.txt,1908-09-13,0,1,6
1908_11_14_398280.txt,1908-11-14,0,0,5
1908_8_15_398098.txt,1908-08-15,0,1,5
1908_7_10_398057.txt,1908-07-10,0,0,4
1908_4_9_397896.txt,1908-04-09,0,0,3
1908_2_20_397841.txt,1908-02-20,0,0,3
1908_2_16_397836.txt,1908-02-16,0,0,6
1908_5_24_397948.txt,1908-05-24,0,0,6
1908_8_4_398086.txt,1908-08-04,0,0,1
1908_5_11_397932.txt,1908-05-11,0,0,0
1908_1_24_397810.txt,1908-01-24,0,0,4
1908_12_3_398431.txt,1908-12-03,0,2,3
1908_3_23_397876.txt,1908-03-23,0,0,0
1908_9_22_398220.txt,1908-09-22,0,1,1
1908_8_29_398114.txt,1908-08-29,0,1,5
1908_5_31_397957.txt,1908-05-31,0,0,6
1908_1_1_397784.txt,1908-01-01,1,0,2
1908_4_17_397905.txt,1908-04-17,0,0,4
1908_3_28_397881.txt,1908-03-28,0,0,5
1908_9_20_398218.txt,1908-09-20,0,0,6
1908_10_6_398236.txt,1908-10-06,0,0,1
1908_9_5_398122.txt,1908-09-05,0,1,5
1908_11_24_398421.txt,1908-11-24,0,1,1
1908_11_6_398271.txt,1908-11-06,0,0,4
1908_6_3_397960.txt,1908-06-03,0,0,2
1908_7_13_398061.txt,1908-07-13,0,0,0
1908_3_9_397860.txt,1908-03-09,0,0,0
1908_10_22_398254.txt,1908-10-22,0,0,3
1908_8_30_398116.txt,1908-08-30,0,0,6
1908_11_4_398269.txt,1908-11-04,0,2,2
1908_3_25_397878.txt,1908-03-25,0,0,2
1908_9_14_398211.txt,1908-09-14,0,1,0
1908_7_12_398059.txt,1908-07-12,0,0,6
1908_9_11_398207.txt,1908-09-11,0,0,4
1908_8_10_398093.txt,1908-08-10,0,0,0
1908_9_4_398121.txt,1908-09-04,0,2,4
1908_9_6_398123.txt,1908-09-06,0,1,6
1908_4_24_397912.txt,1908-04-24,0,0,4
1908_3_17_397869.txt,1908-03-17,0,0,1
1908_10_26_398259.txt,1908-10-26,0,0,0
1908_8_27_398112.txt,1908-08-27,0,0,3
1908_5_17_397939.txt,1908-05-17,0,0,6
1908_4_26_397915.txt,1908-04-26,0,0,6
1908_7_20_398069.txt,1908-07-20,0,1,0
1908_11_7_398272.txt,1908-11-07,0,0,5
1908_12_7_398436.txt,1908-12-07,0,1,0
1908_8_16_398100.txt,1908-08-16,0,0,6
1908_11_18_398414.txt,1908-11-18,0,1,2
1908_2_28_397850.txt,1908-02-28,0,0,4
1908_8_24_398109.txt,1908-08-24,0,1,0
1908_7_21_398070.txt,1908-07-21,0,0,1
1908_9_28_398227.txt,1908-09-28,0,0,0
1908_4_27_397916.txt,1908-04-27,0,0,0
1908_9_2_398119.txt,1908-09-02,0,0,2
1908_2_12_397832.txt,1908-02-12,0,0,2
1908_6_7_397964.txt,1908-06-07,0,0,6
1908_7_14_398062.txt,1908-07-14,0,0,1
1908_1_15_397799.txt,1908-01-15,0,0,2
1908_12_18_398448.txt,1908-12-18,0,1,4
1908_11_10_398276.txt,1908-11-10,0,0,1
1908_5_31_397956.txt,1908-05-31,0,0,6
1908_2_19_397840.txt,1908-02-19,0,0,2
1908_5_4_397924.txt,1908-05-04,0,0,0
1908_6_22_398038.txt,1908-06-22,0,0,0
1908_2_18_397839.txt,1908-02-18,0,0,1
1908_7_11_398058.txt,1908-07-11,0,0,5
1908_8_11_398094.txt,1908-08-11,0,1,1
1908_11_12_398278.txt,1908-11-12,0,1,3
1908_5_18_397940.txt,1908-05-18,0,0,0
1908_11_2_398267.txt,1908-11-02,0,1,0
1908_6_6_397963.txt,1908-06-06,0,0,5
1908_1_8_397791.txt,1908-01-08,0,0,2
1908_10_28_398261.txt,1908-10-28,0,2,2
1908_11_19_398415.txt,1908-11-19,0,1,3
1908_8_14_398097.txt,1908-08-14,0,0,4
1908_2_11_397831.txt,1908-02-11,0,0,1
1908_12_10_398439.txt,1908-12-10,0,2,3
1908_9_12_398208.txt,1908-09-12,0,0,5
1908_2_16_397837.txt,1908-02-16,0,0,6
1908_10_18_398249.txt,1908-10-18,0,0,6
1908_12_2_398430.txt,1908-12-02,0,1,2
1908_10_24_398256.txt,1908-10-24,0,1,5
1908_10_7_398237.txt,1908-10-07,0,1,2
1908_11_27_398424.txt,1908-11-27,0,0,4
1908_12_27_398457.txt,1908-12-27,0,0,6
1908_8_9_398092.txt,1908-08-09,0,0,6
1908_9_3_398120.txt,1908-09-03,0,1,3
1908_9_30_398229.txt,1908-09-30,0,0,2
1908_7_1_398047.txt,1908-07-01,0,0,2
1908_4_19_397908.txt,1908-04-19,0,0,6
1908_4_15_397903.txt,1908-04-15,0,0,2
1908_12_14_398444.txt,1908-12-14,0,1,0
1908_10_4_398233.txt,1908-10-04,0,0,6
1908_1_2_397785.txt,1908-01-02,2,0,3
1908_6_24_398040.txt,1908-06-24,0,0,2
1908_9_16_398213.txt,1908-09-16,0,1,2
1908_5_8_397928.txt,1908-05-08,0,0,4
1908_7_12_398060.txt,1908-07-12,0,0,6
1908_6_4_397961.txt,1908-06-04,0,0,3
1908_5_13_397934.txt,1908-05-13,0,0,2
1908_10_30_398263.txt,1908-10-30,0,0,4
1908_9_27_398225.txt,1908-09-27,0,0,6
1908_4_13_397901.txt,1908-04-13,0,0,0
1908_7_15_398063.txt,1908-07-15,0,0,2
1908_12_11_398440.txt,1908-12-11,0,2,4
1908_8_25_398110.txt,1908-08-25,0,1,1
1908_5_1_397920.txt,1908-05-01,0,0,4
1908_8_5_398087.txt,1908-08-05,0,0,2
1908_11_25_398422.txt,1908-11-25,0,1,2
1908_2_13_397833.txt,1908-02-13,0,0,3
1908_10_18_398250.txt,1908-10-18,0,1,6
1908_1_19_397803.txt,1908-01-19,0,0,6
1908_3_10_397861.txt,1908-03-10,0,0,1
1908_11_1_398265.txt,1908-11-01,0,0,6
1908_5_23_397947.txt,1908-05-23,0,0,5
1908_8_23_398107.txt,1908-08-23,0,0,6
1908_6_11_397968.txt,1908-06-11,0,0,3
1908_4_8_397895.txt,1908-04-08,0,0,2
1908_4_25_397913.txt,1908-04-25,0,0,5
1908_4_16_397904.txt,1908-04-16,0,0,3
1908_1_7_397790.txt,1908-01-07,0,0,1
1908_8_16_398099.txt,1908-08-16,0,0,6
1908_7_27_398077.txt,1908-07-27,0,0,0
1908_7_26_398076.txt,1908-07-26,0,2,6
1908_7_30_398080.txt,1908-07-30,0,1,3
1908_5_3_397922.txt,1908-05-03,0,0,6
1908_5_24_397949.txt,1908-05-24,0,0,6
1908_12_23_398454.txt,1908-12-23,0,1,2
1908_12_28_398458.txt,1908-12-28,0,0,0
1908_4_11_397898.txt,1908-04-11,0,0,5
1908_11_8_398274.txt,1908-11-08,0,0,6
1908_12_5_398433.txt,1908-12-05,0,2,5
1908_7_22_398071.txt,1908-07-22,0,1,2
1908_6_9_397966.txt,1908-06-09,0,0,1
1908_5_12_397933.txt,1908-05-12,0,0,1
1908_5_2_397921.txt,1908-05-02,0,0,5
1908_3_8_397859.txt,1908-03-08,0,0,6
1908_2_7_397826.txt,1908-02-07,0,0,4
1908_11_29_398426.txt,1908-11-29,0,0,6
1908_8_7_398089.txt,1908-08-07,0,0,4
1908_1_26_397812.txt,1908-01-26,0,0,6
1908_11_26_398423.txt,1908-11-26,0,2,3
1908_5_30_397955.txt,1908-05-30,0,0,5
1908_9_27_398226.txt,1908-09-27,0,0,6
1908_12_17_398447.txt,1908-12-17,0,1,3
1908_8_9_398091.txt,1908-08-09,0,0,6
1908_9_23_398221.txt,1908-09-23,0,0,2
1908_8_13_398096.txt,1908-08-13,0,0,3
1908_5_7_397927.txt,1908-05-07,0,0,3
1908_8_2_398084.txt,1908-08-02,0,0,6
1908_1_10_397793.txt,1908-01-10,0,0,4
1908_4_29_397918.txt,1908-04-29,0,0,2
1908_3_20_397872.txt,1908-03-20,0,0,4
1908_12_15_398445.txt,1908-12-15,0,2,1
1908_11_30_398428.txt,1908-11-30,0,1,0
1908_8_2_398083.txt,1908-08-02,0,0,6
