1903_11_14_389547.txt,3,0
1898_5_2_352957.txt,1,0
1888_10_3_277717.txt,2,0
1898_5_25_352983.txt,2,0
1898_9_15_353070.txt,2,0
1898_11_12_353128.txt,1,0
1893_2_25_319485.txt,1,0
1888_1_31_277473.txt,1,0
1898_2_26_352884.txt,1,0
1893_1_7_319431.txt,0,0
1907_2_15_391701.txt,1,0
1907_3_17_391735.txt,3,0
1907_10_15_397693.txt,4,0
1887_11_4_277387.txt,1,0
1888_4_12_277541.txt,2,0
1907_2_24_391711.txt,2,0
1903_6_9_389366.txt,4,0
1907_4_17_397487.txt,3,0
1898_5_15_352972.txt,0,0
1907_6_8_397545.txt,1,0
1903_10_14_389511.txt,1,0
1907_1_28_391682.txt,1,0
1887_11_29_277412.txt,2,0
1903_10_18_389515.txt,3,0
1888_6_26_277618.txt,0,0
1888_10_22_277736.txt,0,0
1898_12_13_353159.txt,3,0
1907_6_2_397538.txt,1,0
1888_1_18_277460.txt,0,0
1907_6_5_397542.txt,1,0
1903_5_1_389322.txt,3,0
1888_7_2_277624.txt,0,0
1893_12_4_319601.txt,1,0
1888_11_24_277769.txt,1,0
1888_10_25_277739.txt,0,0
1898_8_22_353045.txt,2,0
1903_4_25_389315.txt,2,0
1907_7_5_397575.txt,1,0
1888_9_5_277689.txt,0,0
1903_10_7_389503.txt,3,0
1903_6_6_389362.txt,2,0
1903_1_16_389206.txt,2,0
1888_10_31_277745.txt,0,0
1907_10_20_397699.txt,0,0
1907_12_12_397764.txt,1,0
1888_10_7_277721.txt,0,0
1898_10_6_353091.txt,3,0
1893_12_2_319598.txt,2,0
1888_11_30_277775.txt,1,0
1903_1_2_389190.txt,1,0
1907_11_9_397722.txt,3,0
1888_5_5_277564.txt,1,0
1893_11_29_319595.txt,1,0
1898_12_28_353173.txt,2,0
1903_3_31_389288.txt,2,0
1907_10_27_397706.txt,3,0
1903_7_5_389396.txt,0,0
1888_6_4_277596.txt,1,0
1898_6_9_352999.txt,2,0
1903_3_26_389282.txt,3,0
1888_6_29_277621.txt,1,0
1903_5_22_389346.txt,1,0
1898_10_19_353104.txt,2,0
1888_1_9_277451.txt,0,0
1888_4_16_277545.txt,1,0
1903_10_20_389518.txt,2,0
1907_5_1_397503.txt,2,0
1893_1_1_319425.txt,0,0
1898_10_4_353089.txt,2,0
1888_8_20_277673.txt,0,0
1893_1_18_319444.txt,0,0
1888_11_15_277760.txt,0,0
1907_8_17_397625.txt,2,0
1898_5_22_352980.txt,0,0
1888_11_23_277768.txt,2,0
1903_2_26_389249.txt,2,0
1898_8_16_353038.txt,1,0
1887_12_4_277417.txt,2,0
1888_5_30_277591.txt,0,0
1903_1_4_389193.txt,0,0
1893_12_21_319620.txt,1,0
1888_1_22_277464.txt,1,0
1898_8_21_353043.txt,1,0
1888_7_31_277653.txt,0,0
1907_10_25_397704.txt,3,0
1903_1_13_389203.txt,2,0
1888_12_28_277823.txt,1,0
1893_2_21_319481.txt,1,0
1903_10_5_389501.txt,1,0
1888_11_8_277753.txt,1,0
1898_5_17_352974.txt,3,0
1888_5_10_277572.txt,1,0
1893_4_17_319542.txt,0,0
1887_11_22_277405.txt,1,0
1888_11_7_277752.txt,1,0
1888_10_16_277730.txt,1,0
1898_1_14_352836.txt,1,0
1903_6_7_389363.txt,4,0
1907_2_17_391704.txt,0,0
1888_12_21_277818.txt,1,0
1903_8_26_389455.txt,1,0
1893_1_4_319428.txt,1,0
1907_1_4_391653.txt,3,0
1887_12_18_277431.txt,3,0
1893_2_11_319471.txt,1,0
1903_6_21_389380.txt,0,0
1907_5_12_397516.txt,0,0
1903_12_24_389594.txt,5,0
1888_8_25_277678.txt,1,0
1903_3_25_389281.txt,7,0
1903_1_20_389211.txt,1,0
1907_9_17_397661.txt,2,0
1898_5_16_352973.txt,1,0
1903_2_13_389237.txt,4,0
1898_4_24_352947.txt,2,0
1903_7_29_389423.txt,4,0
1898_8_18_353040.txt,1,0
1903_9_8_389470.txt,2,0
1898_11_18_353134.txt,2,0
1898_6_24_353016.txt,3,0
1898_4_23_352946.txt,2,0
1903_12_20_389590.txt,0,0
1903_6_23_389382.txt,2,0
1903_12_17_389586.txt,2,0
1907_3_12_391730.txt,2,0
1893_12_30_319628.txt,1,0
1907_6_24_397564.txt,2,0
1907_5_4_397506.txt,2,0
1907_2_10_391698.txt,0,0
1907_4_5_397474.txt,1,0
1887_10_14_277367.txt,0,0
1898_5_11_352967.txt,3,0
1888_2_5_277478.txt,1,0
1898_11_5_353121.txt,3,0
1888_11_18_277763.txt,0,0
1898_3_17_352906.txt,2,0
1903_7_19_389411.txt,3,0
1898_10_16_353101.txt,3,0
1888_7_22_277644.txt,0,0
1893_12_14_319612.txt,0,0
1907_10_19_397697.txt,2,0
1898_2_4_352860.txt,0,0
1903_10_10_389506.txt,1,0
1898_6_4_352993.txt,3,0
1898_11_28_353144.txt,1,0
1898_1_1_352823.txt,2,0
1903_11_10_389543.txt,3,0
1903_4_5_389294.txt,0,0
1903_5_27_389352.txt,3,0
1903_8_15_389442.txt,1,0
1903_5_10_389333.txt,0,0
1907_1_20_391671.txt,4,0
1907_12_15_397767.txt,0,0
1888_5_8_277570.txt,1,0
1888_3_19_277519.txt,0,0
1898_4_8_352930.txt,4,0
1903_8_30_389460.txt,0,0
1898_2_1_352857.txt,1,0
1888_11_14_277759.txt,1,0
1898_11_17_353133.txt,1,0
1888_7_30_277652.txt,1,0
1893_12_12_319610.txt,1,0
1903_11_17_389551.txt,1,0
1907_12_19_397772.txt,2,0
1903_11_1_389532.txt,0,0
1887_12_2_277415.txt,1,0
1887_11_28_277411.txt,1,0
1888_8_14_277667.txt,0,0
1888_3_13_277513.txt,1,0
1898_10_1_353086.txt,3,0
1903_6_5_389361.txt,2,0
1888_9_24_277708.txt,1,0
1903_2_15_389239.txt,2,0
1907_12_2_397753.txt,2,0
1903_11_27_389562.txt,5,0
1893_3_21_319513.txt,2,0
1888_8_15_277668.txt,1,0
1893_1_28_319455.txt,1,0
1903_10_25_389524.txt,0,0
1888_12_10_277807.txt,1,0
1907_5_19_397523.txt,2,0
1898_3_11_352899.txt,1,0
1898_6_17_353008.txt,1,0
1893_3_27_319519.txt,1,0
1907_12_8_397760.txt,2,0
1893_3_23_319515.txt,1,0
1888_11_3_277748.txt,0,0
1898_6_3_352992.txt,1,0
1888_3_20_277520.txt,1,0
1888_11_5_277750.txt,0,0
1907_8_24_397633.txt,1,0
1907_8_26_397636.txt,2,0
1893_12_10_319607.txt,1,0
1903_11_3_389535.txt,2,0
1893_2_26_319487.txt,0,0
1898_6_14_353005.txt,3,0
1888_1_5_277447.txt,1,0
1907_8_25_397634.txt,3,0
1903_7_9_389400.txt,3,0
1888_11_4_277749.txt,1,0
1888_10_29_277743.txt,0,0
1888_11_17_277762.txt,0,0
1898_9_2_353057.txt,0,0
1907_11_17_397736.txt,0,0
1893_4_1_319524.txt,1,0
1898_3_20_352909.txt,1,0
1903_3_12_389266.txt,3,0
1903_10_29_389528.txt,3,0
1898_10_5_353090.txt,2,0
1907_6_2_397539.txt,0,0
1888_9_7_277691.txt,1,0
1903_2_7_389230.txt,2,0
1907_9_15_397659.txt,0,0
1903_1_11_389201.txt,0,0
1888_10_13_277727.txt,1,0
1903_11_23_389558.txt,4,0
1903_7_22_389415.txt,3,0
1898_4_17_352940.txt,0,0
1898_2_18_352876.txt,2,0
1898_3_23_352913.txt,3,0
1903_11_8_389540.txt,4,0
1888_3_28_277528.txt,1,0
1893_12_20_319619.txt,3,0
1903_11_5_389537.txt,4,0
1888_5_23_277584.txt,0,0
1907_3_6_391723.txt,3,0
1903_7_31_389425.txt,3,0
1898_3_25_352915.txt,1,0
1888_7_9_277631.txt,0,0
1907_1_24_391676.txt,2,0
1898_5_29_352988.txt,0,0
1898_11_27_353143.txt,3,0
1907_7_21_397594.txt,1,0
1907_9_1_397643.txt,0,0
1893_1_30_319458.txt,2,0
1888_1_21_277463.txt,1,0
1893_2_19_319478.txt,1,0
1903_11_22_389557.txt,0,0
1903_2_22_389247.txt,2,0
1903_6_21_389379.txt,2,0
1887_10_22_277374.txt,1,1
1907_2_17_391703.txt,1,0
1898_3_27_352917.txt,3,0
1903_11_24_389559.txt,2,0
1907_1_7_391657.txt,4,0
1893_11_3_319565.txt,1,0
1898_1_23_352846.txt,0,0
1893_3_6_319496.txt,1,0
1888_12_13_277810.txt,1,0
1893_11_12_319575.txt,2,0
1903_10_26_389525.txt,3,0
1907_8_12_397620.txt,2,0
1903_7_30_389424.txt,1,0
1903_11_7_389539.txt,4,0
1887_12_13_277426.txt,1,0
