Ausgabe,Datum,Locales?,Neues aus Köln?,Wochentag
1915_8_27_428082.txt,1915-08-27,0,1,4
1915_8_28_428083.txt,1915-08-28,0,1,5
1915_8_30_428086.txt,1915-08-30,0,1,0
1915_9_9_428121.txt,1915-09-09,0,1,3
1915_9_13_428126.txt,1915-09-13,0,1,0
1915_9_17_428130.txt,1915-09-17,0,1,4
1915_9_25_428139.txt,1915-09-25,0,1,5
1915_9_27_428142.txt,1915-09-27,0,1,0
1915_10_1_428146.txt,1915-10-01,0,1,4
1915_10_2_428147.txt,1915-10-02,0,1,5
1915_10_4_428150.txt,1915-10-04,0,1,0
1915_10_13_428160.txt,1915-10-13,0,1,2
1915_10_15_428162.txt,1915-10-15,0,1,4
1915_10_22_428170.txt,1915-10-22,0,1,4
1915_10_26_428175.txt,1915-10-26,0,1,1
1915_10_27_428176.txt,1915-10-27,0,1,2
1915_10_28_428177.txt,1915-10-28,0,1,3
1915_11_5_428185.txt,1915-11-05,0,1,4
1915_11_8_428189.txt,1915-11-08,0,1,0
1915_11_13_428194.txt,1915-11-13,0,1,5
1915_11_15_428197.txt,1915-11-15,0,1,0
1915_11_16_428198.txt,1915-11-16,0,1,1
1915_11_17_428199.txt,1915-11-17,0,1,2
1915_11_18_428200.txt,1915-11-18,0,1,3
1915_11_19_428201.txt,1915-11-19,0,1,4
1915_11_20_428202.txt,1915-11-20,0,1,5
1915_11_23_428206.txt,1915-11-23,0,1,1
1915_11_26_428209.txt,1915-11-26,0,1,4
1915_11_27_428210.txt,1915-11-27,0,1,5
1915_11_29_428213.txt,1915-11-29,0,1,0
1915_12_3_428217.txt,1915-12-03,0,1,4
1915_12_4_428218.txt,1915-12-04,0,1,5
1915_12_6_428221.txt,1915-12-06,0,1,0
1915_12_9_428237.txt,1915-12-09,0,1,3
1915_12_10_428238.txt,1915-12-10,0,1,4
1915_12_15_428244.txt,1915-12-15,0,1,2
1915_12_16_428245.txt,1915-12-16,0,1,3
1915_12_20_428250.txt,1915-12-20,0,1,0
1915_12_23_428253.txt,1915-12-23,0,1,3
1915_12_27_428256.txt,1915-12-27,0,1,0
1916_1_5_428265.txt,1916-01-05,0,1,2
1916_1_6_428266.txt,1916-01-06,0,1,3
1916_1_17_428279.txt,1916-01-17,0,1,0
1916_1_21_428283.txt,1916-01-21,0,1,4
1916_1_26_428289.txt,1916-01-26,0,1,2
1916_1_28_428291.txt,1916-01-28,0,1,4
1916_1_31_428295.txt,1916-01-31,0,1,0
1916_2_1_428296.txt,1916-02-01,0,1,1
1916_2_3_428298.txt,1916-02-03,0,1,3
1916_2_4_428299.txt,1916-02-04,0,1,4
1916_2_5_428300.txt,1916-02-05,0,1,5
1916_2_10_428306.txt,1916-02-10,0,1,3
1916_2_11_428307.txt,1916-02-11,0,1,4
1916_2_12_428308.txt,1916-02-12,0,1,5
1916_2_16_428313.txt,1916-02-16,0,1,2
1916_2_17_428314.txt,1916-02-17,0,1,3
1916_3_1_428329.txt,1916-03-01,0,1,2
1916_3_3_428331.txt,1916-03-03,0,1,4
1916_3_10_428339.txt,1916-03-10,0,1,4
1916_3_13_428343.txt,1916-03-13,0,1,0
1916_3_15_428345.txt,1916-03-15,0,1,2
1916_3_18_428348.txt,1916-03-18,0,1,5
1916_3_25_428380.txt,1916-03-25,0,1,5
1916_3_28_428384.txt,1916-03-28,0,1,1
1916_4_5_428393.txt,1916-04-05,0,1,2
1916_4_6_428394.txt,1916-04-06,0,1,3
1916_4_7_428395.txt,1916-04-07,0,1,4
1916_4_8_428396.txt,1916-04-08,0,1,5
1916_4_11_428400.txt,1916-04-11,0,1,1
1916_4_13_428402.txt,1916-04-13,0,1,3
1916_4_14_428403.txt,1916-04-14,0,1,4
1916_4_22_428412.txt,1916-04-22,0,1,5
1916_4_25_428415.txt,1916-04-25,0,1,1
1916_4_28_428418.txt,1916-04-28,0,1,4
1916_5_1_428422.txt,1916-05-01,0,1,0
1916_5_2_428423.txt,1916-05-02,0,1,1
1916_5_3_428424.txt,1916-05-03,0,1,2
1916_5_4_428425.txt,1916-05-04,0,1,3
1916_5_5_428426.txt,1916-05-05,0,1,4
1916_5_13_428435.txt,1916-05-13,0,1,5
1916_5_17_428440.txt,1916-05-17,0,1,2
1916_5_19_428442.txt,1916-05-19,0,1,4
1916_5_25_428449.txt,1916-05-25,0,1,3
1916_5_26_428450.txt,1916-05-26,0,1,4
1916_5_29_428454.txt,1916-05-29,0,1,0
1916_5_30_428455.txt,1916-05-30,0,1,1
1916_5_31_428456.txt,1916-05-31,0,1,2
1916_6_2_428458.txt,1916-06-02,0,1,4
1916_6_5_428462.txt,1916-06-05,0,1,0
1916_6_8_428465.txt,1916-06-08,0,1,3
1916_6_10_428467.txt,1916-06-10,0,1,5
1916_6_23_428481.txt,1916-06-23,0,1,4
1916_6_27_428486.txt,1916-06-27,0,1,1
1916_7_1_428490.txt,1916-07-01,0,1,5
1916_7_3_428494.txt,1916-07-03,0,1,0
1916_7_6_428497.txt,1916-07-06,0,1,3
1916_7_7_428498.txt,1916-07-07,0,1,4
1916_7_12_428504.txt,1916-07-12,0,1,2
1916_7_17_428510.txt,1916-07-17,0,1,0
1916_7_24_428518.txt,1916-07-24,0,1,0
1916_7_28_428522.txt,1916-07-28,0,1,4
1916_8_1_428527.txt,1916-08-01,0,1,1
1916_8_2_428528.txt,1916-08-02,0,1,2
1916_8_4_428530.txt,1916-08-04,0,1,4
1916_8_7_428534.txt,1916-08-07,0,1,0
1916_8_14_428542.txt,1916-08-14,0,1,0
1916_8_15_428543.txt,1916-08-15,0,1,1
1916_8_16_428544.txt,1916-08-16,0,1,2
1916_8_19_428547.txt,1916-08-19,0,1,5
1916_8_24_428553.txt,1916-08-24,0,1,3
1916_8_28_428558.txt,1916-08-28,0,1,0
1916_8_31_428561.txt,1916-08-31,0,1,3
1916_9_4_428566.txt,1916-09-04,0,1,0
1916_9_5_428567.txt,1916-09-05,0,1,1
1916_9_6_428568.txt,1916-09-06,0,1,2
1916_9_8_428570.txt,1916-09-08,0,1,4
1916_9_13_428576.txt,1916-09-13,0,1,2
1916_9_15_428578.txt,1916-09-15,0,1,4
1916_9_19_428583.txt,1916-09-19,0,1,1
1916_9_20_428584.txt,1916-09-20,0,1,2
1916_9_21_428585.txt,1916-09-21,0,1,3
1916_9_22_428586.txt,1916-09-22,0,1,4
1916_9_25_428590.txt,1916-09-25,0,1,0
1916_9_29_428594.txt,1916-09-29,0,1,4
1916_9_30_428595.txt,1916-09-30,0,1,5
1916_10_6_428602.txt,1916-10-06,0,1,4
1916_10_11_428608.txt,1916-10-11,0,1,2
1916_10_17_428615.txt,1916-10-17,0,1,1
1916_10_18_428616.txt,1916-10-18,0,1,2
1916_10_31_428632.txt,1916-10-31,0,1,1
1916_11_3_428635.txt,1916-11-03,0,1,4
1916_11_4_428636.txt,1916-11-04,0,1,5
1916_11_10_428643.txt,1916-11-10,0,1,4
1916_11_11_428644.txt,1916-11-11,0,1,5
1916_11_17_428651.txt,1916-11-17,0,1,4
1916_11_23_428658.txt,1916-11-23,0,1,3
1916_11_25_428660.txt,1916-11-25,0,1,5
1916_11_28_428664.txt,1916-11-28,0,1,1
1916_11_30_428666.txt,1916-11-30,0,1,3
1916_12_5_428672.txt,1916-12-05,0,1,1
1916_12_18_428687.txt,1916-12-18,0,1,0
1916_12_21_428690.txt,1916-12-21,0,1,3
1917_1_1_428702.txt,1917-01-01,0,1,0
1917_1_4_428705.txt,1917-01-04,0,1,3
1917_1_5_428706.txt,1917-01-05,0,1,4
1917_1_6_428707.txt,1917-01-06,0,1,5
